t_boot_s,event,scale,alt_m,vz_mps,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,esc1,esc2,esc3,esc4,mode,armed
43.184,inject: failure motor off -i 1,nan,19.968,-0.005,0.12,0.02,96.20,0.05,-0.24,-0.07,769,768,769,769,LOITER,1
43.204,inject: failure motor off -i 1,nan,19.968,-0.004,0.12,0.01,96.20,0.07,-0.28,0.02,768,769,769,769,LOITER,1
43.224,inject: failure motor off -i 1,nan,19.968,-0.004,0.12,0.01,96.20,0.14,-0.28,-0.03,768,769,769,769,LOITER,1
43.244,inject: failure motor off -i 1,nan,19.969,-0.004,0.12,0.00,96.21,0.05,-0.29,-0.06,768,769,769,769,LOITER,1
43.264,inject: failure motor off -i 1,nan,19.969,-0.004,0.13,-0.00,96.21,0.17,-0.36,0.00,768,769,768,769,LOITER,1
43.284,inject: failure motor off -i 1,nan,19.969,-0.004,0.13,-0.01,96.21,0.09,-0.42,-0.06,768,769,768,769,LOITER,1
43.304,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,-0.02,96.21,0.04,-0.23,-0.06,768,769,768,769,LOITER,1
43.324,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,-0.02,96.21,0.06,-0.32,-0.03,768,769,768,769,LOITER,1
43.344,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,-0.03,96.21,0.03,-0.38,-0.06,768,769,768,769,LOITER,1
43.364,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,-0.04,96.21,0.04,-0.33,-0.02,769,768,769,769,LOITER,1
43.384,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,-0.04,96.21,-0.07,-0.27,-0.10,769,768,769,769,LOITER,1
43.404,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,-0.05,96.21,-0.01,-0.30,-0.08,769,769,769,769,LOITER,1
43.424,inject: failure motor off -i 1,nan,19.969,-0.003,0.13,-0.05,96.21,-0.03,-0.31,-0.04,769,769,769,769,LOITER,1
43.444,inject: failure motor off -i 1,nan,19.969,-0.002,0.13,-0.06,96.21,-0.08,-0.35,0.01,769,769,769,769,LOITER,1
43.464,inject: failure motor off -i 1,nan,19.969,-0.002,0.13,-0.06,96.21,-0.04,-0.42,-0.13,769,769,769,769,LOITER,1
43.484,inject: failure motor off -i 1,nan,19.969,-0.002,0.13,-0.07,96.21,-0.05,-0.35,-0.09,769,769,769,769,LOITER,1
43.504,inject: failure motor off -i 1,nan,19.969,-0.002,0.13,-0.08,96.21,-0.16,-0.36,-0.05,769,769,769,769,LOITER,1
43.524,inject: failure motor off -i 1,nan,19.969,-0.002,0.13,-0.08,96.21,-0.05,-0.34,-0.06,769,769,769,769,LOITER,1
43.544,inject: failure motor off -i 1,nan,19.969,-0.002,0.13,-0.09,96.21,-0.08,-0.29,-0.09,769,769,769,769,LOITER,1
43.564,inject: failure motor off -i 1,nan,19.969,-0.002,0.12,-0.10,96.22,-0.08,-0.35,-0.03,769,769,769,769,LOITER,1
43.584,inject: failure motor off -i 1,nan,19.969,-0.002,0.12,-0.10,96.22,-0.14,-0.39,-0.07,769,769,769,769,LOITER,1
43.604,inject: failure motor off -i 1,nan,19.969,-0.001,0.12,-0.11,96.22,-0.09,-0.33,-0.05,769,769,769,769,LOITER,1
43.624,inject: failure motor off -i 1,nan,19.969,-0.001,0.12,-0.12,96.22,-0.18,-0.39,-0.04,769,769,769,769,LOITER,1
43.644,inject: failure motor off -i 1,nan,19.968,-0.001,0.11,-0.12,96.22,-0.17,-0.47,-0.08,769,769,769,769,LOITER,1
43.664,inject: failure motor off -i 1,nan,19.968,-0.001,0.11,-0.13,96.22,-0.12,-0.34,-0.09,770,769,770,769,LOITER,1
43.684,inject: failure motor off -i 1,nan,19.968,-0.001,0.11,-0.14,96.22,-0.23,-0.20,-0.01,770,769,770,769,LOITER,1
43.704,inject: failure motor off -i 1,nan,19.968,-0.001,0.10,-0.14,96.22,-0.31,-0.26,-0.04,769,769,769,769,LOITER,1
43.724,inject: failure motor off -i 1,nan,19.968,-0.001,0.10,-0.14,96.22,-0.33,-0.26,-0.03,769,769,769,769,LOITER,1
43.744,inject: failure motor off -i 1,nan,19.969,-0.002,0.09,-0.15,96.22,-0.34,-0.19,-0.10,769,769,769,769,LOITER,1
43.764,inject: failure motor off -i 1,nan,19.969,-0.002,0.08,-0.15,96.22,-0.26,-0.19,-0.08,769,769,769,769,LOITER,1
43.784,inject: failure motor off -i 1,nan,19.969,-0.002,0.08,-0.16,96.22,-0.26,-0.18,-0.05,769,769,769,769,LOITER,1
43.804,inject: failure motor off -i 1,nan,19.969,-0.002,0.07,-0.16,96.22,-0.27,-0.19,-0.11,769,769,769,769,LOITER,1
43.824,inject: failure motor off -i 1,nan,19.969,-0.002,0.07,-0.16,96.22,-0.28,-0.21,-0.11,769,769,769,769,LOITER,1
43.844,inject: failure motor off -i 1,nan,19.969,-0.002,0.06,-0.17,96.22,-0.26,-0.15,-0.08,769,769,769,769,LOITER,1
43.864,inject: failure motor off -i 1,nan,19.969,-0.002,0.06,-0.17,96.22,-0.26,-0.22,-0.09,769,769,769,769,LOITER,1
43.884,inject: failure motor off -i 1,nan,19.969,-0.002,0.05,-0.17,96.22,-0.36,-0.18,-0.09,769,769,769,769,LOITER,1
43.904,inject: failure motor off -i 1,nan,19.969,-0.001,0.04,-0.18,96.22,-0.37,-0.07,-0.06,769,769,769,769,LOITER,1
43.924,inject: failure motor off -i 1,nan,19.969,-0.001,0.04,-0.18,96.22,-0.41,-0.14,-0.09,769,769,769,769,LOITER,1
43.944,inject: failure motor off -i 1,nan,19.969,-0.001,0.03,-0.18,96.22,-0.32,-0.02,-0.08,769,769,769,769,LOITER,1
43.964,inject: failure motor off -i 1,nan,19.969,-0.001,0.02,-0.18,96.22,-0.31,0.03,-0.06,769,769,769,769,LOITER,1
43.984,inject: failure motor off -i 1,nan,19.969,-0.001,0.02,-0.18,96.22,-0.31,-0.03,-0.07,769,769,769,769,LOITER,1
44.004,inject: failure motor off -i 1,nan,19.969,-0.001,0.01,-0.18,96.22,-0.31,0.08,-0.05,769,769,770,769,LOITER,1
44.024,inject: failure motor off -i 1,nan,19.969,-0.001,0.00,-0.18,96.22,-0.34,0.08,-0.07,769,769,770,769,LOITER,1
44.044,inject: failure motor off -i 1,nan,19.968,-0.001,-0.00,-0.17,96.22,-0.35,0.16,-0.10,769,769,770,769,LOITER,1
44.064,inject: failure motor off -i 1,nan,19.968,-0.001,-0.01,-0.17,96.22,-0.25,0.04,-0.10,769,770,769,770,LOITER,1
44.084,inject: failure motor off -i 1,nan,19.968,-0.001,-0.01,-0.17,96.22,-0.26,0.07,-0.13,769,770,769,770,LOITER,1
44.104,inject: failure motor off -i 1,nan,19.968,-0.001,-0.02,-0.17,96.22,-0.22,0.10,-0.06,769,770,769,770,LOITER,1
44.124,inject: failure motor off -i 1,nan,19.968,-0.001,-0.02,-0.17,96.22,-0.16,0.10,-0.11,769,770,769,770,LOITER,1
44.144,inject: failure motor off -i 1,nan,19.968,-0.001,-0.03,-0.16,96.22,-0.14,0.06,-0.05,769,770,769,770,LOITER,1
44.164,inject: failure motor off -i 1,nan,19.968,-0.001,-0.03,-0.16,96.22,-0.05,-0.01,-0.07,769,769,770,770,LOITER,1
44.184,inject: failure motor off -i 1,nan,19.968,-0.001,-0.03,-0.16,96.23,-0.13,0.02,-0.14,769,769,770,770,LOITER,1
44.204,inject: failure motor off -i 1,nan,19.967,-0.002,-0.03,-0.16,96.23,-0.10,0.12,-0.09,769,770,769,770,LOITER,1
44.224,inject: failure motor off -i 1,nan,19.967,-0.002,-0.04,-0.16,96.23,-0.04,0.01,-0.12,769,770,769,770,LOITER,1
44.244,inject: failure motor off -i 1,nan,19.967,-0.002,-0.04,-0.16,96.22,-0.06,-0.07,-0.09,769,770,769,770,LOITER,1
44.264,inject: failure motor off -i 1,nan,19.967,-0.002,-0.04,-0.16,96.22,-0.06,0.04,-0.11,770,769,770,769,LOITER,1
44.284,inject: failure motor off -i 1,nan,19.967,-0.002,-0.04,-0.16,96.22,0.01,0.14,-0.08,770,769,770,769,LOITER,1
44.304,inject: failure motor off -i 1,nan,19.967,-0.003,-0.04,-0.16,96.22,0.00,0.03,-0.07,769,769,770,769,LOITER,1
44.324,inject: failure motor off -i 1,nan,19.967,-0.003,-0.04,-0.16,96.22,0.05,0.07,-0.12,769,769,770,769,LOITER,1
44.344,inject: failure motor off -i 1,nan,19.967,-0.003,-0.04,-0.15,96.22,0.09,0.08,-0.10,769,769,770,769,LOITER,1
44.364,inject: failure motor off -i 1,nan,19.967,-0.003,-0.04,-0.15,96.21,0.08,0.08,-0.13,769,769,769,769,LOITER,1
44.384,inject: failure motor off -i 1,nan,19.967,-0.003,-0.03,-0.15,96.21,0.14,0.13,-0.06,769,769,769,769,LOITER,1
44.404,inject: failure motor off -i 1,nan,19.967,-0.003,-0.03,-0.15,96.21,0.12,0.16,-0.06,769,769,769,769,LOITER,1
44.424,inject: failure motor off -i 1,nan,19.967,-0.003,-0.03,-0.14,96.21,0.19,0.20,-0.11,769,769,769,769,LOITER,1
44.444,inject: failure motor off -i 1,nan,19.967,-0.003,-0.03,-0.14,96.20,0.23,0.09,-0.10,769,769,769,769,LOITER,1
44.464,inject: failure motor off -i 1,nan,19.967,-0.003,-0.02,-0.14,96.20,0.15,0.17,-0.11,770,769,770,769,LOITER,1
44.484,inject: failure motor off -i 1,nan,19.967,-0.003,-0.02,-0.13,96.20,0.06,0.24,-0.09,770,769,770,769,LOITER,1
44.504,inject: failure motor off -i 1,nan,19.967,-0.003,-0.02,-0.13,96.20,0.18,0.16,-0.11,769,770,769,769,LOITER,1
44.524,inject: failure motor off -i 1,nan,19.967,-0.003,-0.02,-0.13,96.19,0.16,0.15,-0.07,769,770,769,769,LOITER,1
44.544,inject: failure motor off -i 1,nan,19.968,-0.003,-0.01,-0.12,96.19,0.17,0.21,-0.07,769,770,769,769,LOITER,1
44.564,inject: failure motor off -i 1,nan,19.968,-0.003,-0.01,-0.12,96.19,0.17,0.18,-0.13,769,769,769,769,LOITER,1
44.584,inject: failure motor off -i 1,nan,19.968,-0.003,-0.01,-0.11,96.19,0.19,0.16,-0.10,769,769,769,769,LOITER,1
44.604,inject: failure motor off -i 1,nan,19.968,-0.003,-0.00,-0.11,96.19,0.15,0.22,-0.07,769,770,769,769,LOITER,1
44.624,inject: failure motor off -i 1,nan,19.968,-0.003,-0.00,-0.11,96.19,0.24,0.10,-0.04,769,770,769,769,LOITER,1
44.644,inject: failure motor off -i 1,nan,19.968,-0.003,0.00,-0.11,96.18,0.33,0.09,-0.03,769,770,769,769,LOITER,1
44.664,inject: failure motor off -i 1,nan,19.968,-0.003,0.01,-0.10,96.18,0.34,0.09,-0.10,769,769,769,769,LOITER,1
44.684,inject: failure motor off -i 1,nan,19.968,-0.003,0.02,-0.10,96.18,0.29,0.09,-0.07,769,769,769,769,LOITER,1
44.704,inject: failure motor off -i 1,nan,19.968,-0.003,0.02,-0.10,96.18,0.23,0.09,-0.10,769,769,769,769,LOITER,1
44.724,inject: failure motor off -i 1,nan,19.968,-0.003,0.03,-0.10,96.18,0.28,0.05,-0.09,769,769,769,769,LOITER,1
44.744,inject: failure motor off -i 1,nan,19.969,-0.003,0.03,-0.09,96.18,0.28,0.14,-0.08,769,769,769,769,LOITER,1
44.764,inject: failure motor off -i 1,nan,19.969,-0.003,0.04,-0.09,96.18,0.21,0.12,-0.06,769,769,768,769,LOITER,1
44.784,inject: failure motor off -i 1,nan,19.969,-0.003,0.04,-0.09,96.18,0.17,0.07,-0.05,769,769,768,769,LOITER,1
44.804,inject: failure motor off -i 1,nan,19.969,-0.002,0.04,-0.09,96.17,0.24,0.12,-0.05,769,769,769,769,LOITER,1
44.824,inject: failure motor off -i 1,nan,19.969,-0.002,0.05,-0.08,96.17,0.23,0.17,-0.13,769,769,769,769,LOITER,1
44.844,inject: failure motor off -i 1,nan,19.970,-0.002,0.05,-0.08,96.17,0.11,0.14,-0.05,769,769,769,769,LOITER,1
44.864,inject: failure motor off -i 1,nan,19.970,-0.002,0.05,-0.08,96.17,0.12,0.08,-0.04,769,769,769,768,LOITER,1
44.884,inject: failure motor off -i 1,nan,19.970,-0.002,0.05,-0.08,96.17,0.07,0.09,-0.00,769,769,769,768,LOITER,1
44.904,inject: failure motor off -i 1,nan,19.970,-0.002,0.06,-0.07,96.17,0.11,0.10,-0.02,768,769,768,769,LOITER,1
44.924,inject: failure motor off -i 1,nan,19.970,-0.002,0.06,-0.07,96.17,0.07,0.07,-0.00,768,769,768,769,LOITER,1
44.944,inject: failure motor off -i 1,nan,19.971,-0.001,0.06,-0.07,96.17,0.06,0.04,0.02,768,769,768,769,LOITER,1
44.964,inject: failure motor off -i 1,nan,19.971,-0.001,0.06,-0.07,96.17,0.15,-0.01,0.01,768,769,768,768,LOITER,1
44.984,inject: failure motor off -i 1,nan,19.971,-0.001,0.06,-0.07,96.17,0.19,-0.03,-0.05,768,769,768,768,LOITER,1
45.004,inject: failure motor off -i 1,nan,19.971,-0.000,0.07,-0.07,96.17,0.10,-0.12,0.00,769,769,769,768,LOITER,1
45.024,inject: failure motor off -i 1,nan,19.971,-0.000,0.07,-0.07,96.17,0.21,-0.02,-0.02,769,769,769,768,LOITER,1
45.044,inject: failure motor off -i 1,nan,19.971,0.000,0.07,-0.07,96.17,0.13,-0.00,0.04,769,769,769,768,LOITER,1
45.064,inject: failure motor off -i 1,nan,19.971,0.000,0.07,-0.07,96.17,0.22,-0.03,-0.01,769,770,769,769,LOITER,1
45.084,inject: failure motor off -i 1,nan,19.971,0.000,0.08,-0.07,96.17,0.25,-0.08,0.06,769,770,769,769,LOITER,1
45.104,inject: failure motor off -i 1,nan,19.970,0.000,0.08,-0.07,96.17,0.24,-0.11,-0.07,769,769,769,769,LOITER,1
45.124,inject: failure motor off -i 1,nan,19.970,0.000,0.09,-0.07,96.17,0.27,-0.12,-0.00,769,769,769,769,LOITER,1
45.144,inject: failure motor off -i 1,nan,19.970,0.001,0.09,-0.07,96.17,0.29,-0.10,-0.01,769,769,769,769,LOITER,1
45.164,inject: failure motor off -i 1,nan,19.970,0.001,0.10,-0.08,96.17,0.20,-0.15,-0.04,770,770,769,769,LOITER,1
45.184,inject: failure motor off -i 1,nan,19.970,0.001,0.10,-0.08,96.17,0.17,-0.08,0.02,770,770,769,769,LOITER,1
45.204,inject: failure motor off -i 1,nan,19.969,0.001,0.11,-0.08,96.17,0.27,-0.13,0.07,770,770,769,770,LOITER,1
45.224,inject: failure motor off -i 1,nan,19.969,0.001,0.11,-0.08,96.17,0.14,-0.11,-0.03,770,770,769,770,LOITER,1
45.244,inject: failure motor off -i 1,nan,19.968,0.000,0.11,-0.08,96.17,0.10,-0.18,0.02,770,770,769,770,LOITER,1
45.264,inject: failure motor off -i 1,nan,19.968,0.000,0.11,-0.09,96.17,0.10,-0.13,0.07,770,770,770,769,LOITER,1
45.284,inject: failure motor off -i 1,nan,19.968,0.000,0.12,-0.09,96.17,0.11,-0.13,0.02,770,770,770,769,LOITER,1
45.304,inject: failure motor off -i 1,nan,19.967,-0.000,0.12,-0.09,96.18,0.07,-0.07,0.04,770,770,770,770,LOITER,1
45.324,inject: failure motor off -i 1,nan,19.967,-0.000,0.12,-0.09,96.18,0.06,-0.00,0.04,770,770,770,770,LOITER,1
45.344,inject: failure motor off -i 1,nan,19.966,-0.001,0.12,-0.09,96.18,0.11,-0.05,0.02,770,770,770,770,LOITER,1
45.364,inject: failure motor off -i 1,nan,19.966,-0.001,0.12,-0.09,96.18,-0.05,0.05,0.01,771,770,770,770,LOITER,1
45.384,inject: failure motor off -i 1,nan,19.966,-0.001,0.12,-0.09,96.18,-0.01,0.03,-0.01,771,770,770,770,LOITER,1
45.404,inject: failure motor off -i 1,nan,19.965,-0.002,0.12,-0.09,96.19,-0.11,0.16,0.04,770,770,770,770,LOITER,1
45.424,inject: failure motor off -i 1,nan,19.965,-0.002,0.12,-0.08,96.19,-0.16,0.21,0.03,770,770,770,770,LOITER,1
45.444,inject: failure motor off -i 1,nan,19.964,-0.003,0.12,-0.08,96.19,-0.22,0.21,0.04,770,770,770,770,LOITER,1
45.464,inject: failure motor off -i 1,nan,19.964,-0.003,0.11,-0.08,96.19,-0.18,0.23,0.03,770,770,770,770,LOITER,1
45.484,inject: failure motor off -i 1,nan,19.964,-0.003,0.11,-0.07,96.19,-0.27,0.33,0.04,770,770,770,770,LOITER,1
45.504,inject: failure motor off -i 1,nan,19.963,-0.003,0.10,-0.06,96.19,-0.22,0.33,0.02,770,770,770,770,LOITER,1
45.524,inject: failure motor off -i 1,nan,19.963,-0.003,0.10,-0.06,96.20,-0.23,0.23,0.01,770,770,770,770,LOITER,1
45.544,inject: failure motor off -i 1,nan,19.962,-0.004,0.10,-0.05,96.20,-0.22,0.26,-0.03,770,770,770,770,LOITER,1
45.564,inject: failure motor off -i 1,nan,19.962,-0.004,0.09,-0.05,96.20,-0.22,0.32,0.04,770,770,770,770,LOITER,1
45.584,inject: failure motor off -i 1,nan,19.962,-0.004,0.09,-0.04,96.20,-0.24,0.34,-0.02,770,770,770,770,LOITER,1
45.604,inject: failure motor off -i 1,nan,19.962,-0.005,0.08,-0.04,96.20,-0.24,0.36,0.05,770,770,770,770,LOITER,1
45.624,inject: failure motor off -i 1,nan,19.962,-0.005,0.08,-0.03,96.20,-0.30,0.41,0.02,770,770,770,770,LOITER,1
45.644,inject: failure motor off -i 1,nan,19.961,-0.006,0.07,-0.02,96.20,-0.29,0.42,0.04,770,770,770,770,LOITER,1
45.664,inject: failure motor off -i 1,nan,19.961,-0.006,0.06,-0.02,96.20,-0.32,0.40,0.04,770,770,770,770,LOITER,1
45.684,inject: failure motor off -i 1,nan,19.961,-0.006,0.06,-0.01,96.20,-0.23,0.51,0.02,770,770,770,770,LOITER,1
45.704,inject: failure motor off -i 1,nan,19.960,-0.007,0.05,0.00,96.21,-0.33,0.50,-0.01,770,770,770,771,LOITER,1
45.724,inject: failure motor off -i 1,nan,19.960,-0.007,0.05,0.01,96.21,-0.39,0.46,-0.02,770,770,770,771,LOITER,1
45.744,inject: failure motor off -i 1,nan,19.960,-0.008,0.04,0.02,96.21,-0.47,0.38,0.00,770,770,770,771,LOITER,1
45.764,inject: failure motor off -i 1,nan,19.960,-0.008,0.03,0.03,96.21,-0.35,0.52,0.02,770,770,771,770,LOITER,1
45.784,inject: failure motor off -i 1,nan,19.960,-0.008,0.02,0.04,96.21,-0.39,0.54,0.01,770,770,771,770,LOITER,1
45.804,inject: failure motor off -i 1,nan,19.960,-0.009,0.01,0.05,96.21,-0.34,0.48,-0.01,770,770,770,770,LOITER,1
45.824,inject: failure motor off -i 1,nan,19.960,-0.009,0.01,0.06,96.21,-0.32,0.52,-0.04,770,770,770,770,LOITER,1
45.844,inject: failure motor off -i 1,nan,19.959,-0.009,0.00,0.07,96.21,-0.29,0.43,-0.05,770,770,770,770,LOITER,1
45.864,inject: failure motor off -i 1,nan,19.959,-0.009,-0.00,0.08,96.22,-0.28,0.47,0.02,770,770,770,770,LOITER,1
45.884,inject: failure motor off -i 1,nan,19.959,-0.009,-0.01,0.09,96.22,-0.27,0.47,0.03,770,770,770,770,LOITER,1
45.904,inject: failure motor off -i 1,nan,19.959,-0.010,-0.01,0.09,96.22,-0.19,0.41,-0.04,770,769,770,770,LOITER,1
45.924,inject: failure motor off -i 1,nan,19.959,-0.010,-0.01,0.10,96.22,-0.17,0.41,-0.07,770,769,770,770,LOITER,1
45.944,inject: failure motor off -i 1,nan,19.959,-0.011,-0.02,0.11,96.22,-0.24,0.38,-0.00,770,769,770,770,LOITER,1
45.964,inject: failure motor off -i 1,nan,19.959,-0.011,-0.02,0.12,96.22,-0.18,0.29,-0.01,769,770,770,770,LOITER,1
45.984,inject: failure motor off -i 1,nan,19.959,-0.011,-0.03,0.12,96.22,-0.14,0.31,-0.04,769,770,770,770,LOITER,1
46.004,inject: failure motor off -i 1,nan,19.959,-0.011,-0.03,0.13,96.22,-0.19,0.24,-0.06,769,769,770,770,LOITER,1
46.024,inject: failure motor off -i 1,nan,19.959,-0.011,-0.03,0.13,96.22,-0.22,0.24,-0.02,769,769,770,770,LOITER,1
46.044,inject: failure motor off -i 1,nan,19.959,-0.011,-0.04,0.14,96.22,-0.20,0.32,-0.10,769,769,770,770,LOITER,1
46.064,inject: failure motor off -i 1,nan,19.959,-0.011,-0.04,0.14,96.22,-0.23,0.31,-0.07,769,769,769,770,LOITER,1
46.084,inject: failure motor off -i 1,nan,19.959,-0.011,-0.05,0.15,96.22,-0.38,0.23,-0.05,769,769,769,770,LOITER,1
46.104,inject: failure motor off -i 1,nan,19.960,-0.011,-0.05,0.15,96.22,-0.32,0.23,-0.12,769,769,770,769,LOITER,1
46.124,inject: failure motor off -i 1,nan,19.960,-0.011,-0.06,0.16,96.21,-0.28,0.34,-0.12,769,769,770,769,LOITER,1
46.144,inject: failure motor off -i 1,nan,19.960,-0.011,-0.07,0.17,96.21,-0.18,0.34,-0.08,769,769,770,769,LOITER,1
46.164,inject: failure motor off -i 1,nan,19.960,-0.011,-0.07,0.17,96.21,-0.21,0.43,-0.06,769,769,769,769,LOITER,1
46.184,inject: failure motor off -i 1,nan,19.960,-0.011,-0.07,0.18,96.21,-0.14,0.28,-0.10,769,769,769,769,LOITER,1
46.204,inject: failure motor off -i 1,nan,19.961,-0.011,-0.08,0.18,96.21,-0.10,0.18,-0.01,769,769,769,769,LOITER,1
46.224,inject: failure motor off -i 1,nan,19.961,-0.011,-0.08,0.19,96.20,-0.09,0.27,-0.09,769,769,769,769,LOITER,1
46.244,inject: failure motor off -i 1,nan,19.962,-0.011,-0.08,0.19,96.20,-0.06,0.23,-0.07,769,769,769,769,LOITER,1
46.264,inject: failure motor off -i 1,nan,19.962,-0.011,-0.08,0.20,96.20,-0.12,0.23,-0.10,769,769,769,769,LOITER,1
46.284,inject: failure motor off -i 1,nan,19.962,-0.011,-0.08,0.20,96.20,-0.07,0.15,-0.03,769,769,769,769,LOITER,1
46.304,inject: failure motor off -i 1,nan,19.962,-0.011,-0.08,0.20,96.19,-0.09,0.16,-0.11,769,769,769,769,LOITER,1
46.324,inject: failure motor off -i 1,nan,19.962,-0.011,-0.09,0.21,96.19,-0.12,0.18,-0.08,769,769,769,769,LOITER,1
46.344,inject: failure motor off -i 1,nan,19.963,-0.010,-0.09,0.21,96.19,-0.00,0.25,-0.01,769,769,769,769,LOITER,1
46.364,inject: failure motor off -i 1,nan,19.963,-0.010,-0.09,0.22,96.19,-0.12,0.17,-0.06,769,769,768,769,LOITER,1
46.384,inject: failure motor off -i 1,nan,19.963,-0.010,-0.09,0.22,96.18,-0.10,0.15,-0.09,769,769,768,769,LOITER,1
46.404,inject: failure motor off -i 1,nan,19.963,-0.009,-0.09,0.22,96.18,0.04,0.22,0.00,769,769,769,769,LOITER,1
46.424,inject: failure motor off -i 1,nan,19.963,-0.009,-0.09,0.23,96.18,0.04,0.22,-0.08,769,769,769,769,LOITER,1
46.444,inject: failure motor off -i 1,nan,19.963,-0.009,-0.09,0.23,96.18,0.00,0.21,-0.04,769,769,769,769,LOITER,1
46.464,inject: failure motor off -i 1,nan,19.963,-0.009,-0.09,0.23,96.17,0.04,0.14,-0.08,769,769,769,769,LOITER,1
46.484,inject: failure motor off -i 1,nan,19.963,-0.009,-0.09,0.24,96.17,0.06,0.17,-0.07,769,769,769,769,LOITER,1
46.504,inject: failure motor off -i 1,nan,19.964,-0.008,-0.09,0.24,96.17,0.13,0.18,-0.01,769,769,769,769,LOITER,1
46.524,inject: failure motor off -i 1,nan,19.964,-0.008,-0.09,0.24,96.17,0.22,0.14,-0.05,769,769,769,769,LOITER,1
46.544,inject: failure motor off -i 1,nan,19.964,-0.008,-0.09,0.24,96.17,0.18,0.04,-0.03,769,769,769,769,LOITER,1
46.564,inject: failure motor off -i 1,nan,19.964,-0.008,-0.08,0.24,96.16,0.21,0.10,-0.06,769,769,769,768,LOITER,1
46.584,inject: failure motor off -i 1,nan,19.964,-0.008,-0.08,0.25,96.16,0.34,0.13,-0.10,769,769,769,768,LOITER,1
46.604,inject: failure motor off -i 1,nan,19.965,-0.008,-0.07,0.25,96.16,0.30,0.03,-0.06,769,769,769,768,LOITER,1
46.624,inject: failure motor off -i 1,nan,19.965,-0.008,-0.07,0.25,96.16,0.34,0.05,-0.05,769,769,769,768,LOITER,1
46.644,inject: failure motor off -i 1,nan,19.966,-0.007,-0.06,0.25,96.16,0.37,0.04,-0.03,769,769,769,768,LOITER,1
46.664,inject: failure motor off -i 1,nan,19.966,-0.007,-0.05,0.25,96.16,0.48,-0.01,-0.01,768,769,768,768,LOITER,1
46.684,inject: failure motor off -i 1,nan,19.966,-0.007,-0.04,0.25,96.16,0.46,-0.09,-0.04,768,769,768,768,LOITER,1
46.704,inject: failure motor off -i 1,nan,19.967,-0.007,-0.03,0.24,96.16,0.50,-0.09,0.04,769,769,768,768,LOITER,1
46.724,inject: failure motor off -i 1,nan,19.967,-0.007,-0.03,0.24,96.16,0.48,-0.07,0.02,769,769,768,768,LOITER,1
46.744,inject: failure motor off -i 1,nan,19.968,-0.006,-0.02,0.24,96.16,0.51,-0.07,0.01,769,769,768,768,LOITER,1
46.764,inject: failure motor off -i 1,nan,19.968,-0.006,-0.01,0.24,96.16,0.51,-0.09,0.04,769,768,768,768,LOITER,1
46.784,inject: failure motor off -i 1,nan,19.968,-0.006,0.00,0.24,96.16,0.48,-0.04,0.01,769,768,768,768,LOITER,1
46.804,inject: failure motor off -i 1,nan,19.969,-0.005,0.01,0.24,96.16,0.49,-0.12,0.03,768,768,768,768,LOITER,1
46.824,inject: failure motor off -i 1,nan,19.969,-0.005,0.02,0.23,96.16,0.46,-0.14,0.00,768,768,768,768,LOITER,1
46.844,inject: failure motor off -i 1,nan,19.971,-0.004,0.03,0.23,96.16,0.45,-0.10,0.04,768,768,768,768,LOITER,1
46.864,inject: failure motor off -i 1,nan,19.971,-0.004,0.04,0.23,96.16,0.46,-0.04,0.03,768,768,768,768,LOITER,1
46.884,inject: failure motor off -i 1,nan,19.971,-0.004,0.05,0.23,96.16,0.37,-0.10,0.01,768,768,768,768,LOITER,1
46.904,inject: failure motor off -i 1,nan,19.972,-0.003,0.05,0.23,96.16,0.37,-0.01,0.08,768,768,768,768,LOITER,1
46.924,inject: failure motor off -i 1,nan,19.972,-0.003,0.06,0.22,96.16,0.42,-0.06,0.06,768,768,768,768,LOITER,1
46.944,inject: failure motor off -i 1,nan,19.973,-0.002,0.07,0.22,96.16,0.32,-0.04,0.07,768,768,768,768,LOITER,1
46.964,inject: failure motor off -i 1,nan,19.973,-0.002,0.08,0.22,96.17,0.34,0.00,0.08,768,768,768,768,LOITER,1
46.984,inject: failure motor off -i 1,nan,19.973,-0.002,0.08,0.22,96.17,0.29,0.01,0.05,768,768,768,768,LOITER,1
47.004,inject: failure motor off -i 1,nan,19.974,-0.001,0.09,0.22,96.17,0.30,0.02,0.10,768,768,767,768,LOITER,1
47.024,inject: failure motor off -i 1,nan,19.974,-0.001,0.09,0.22,96.17,0.26,0.01,0.05,768,768,767,768,LOITER,1
47.044,inject: failure motor off -i 1,nan,19.975,0.000,0.10,0.22,96.17,0.34,-0.01,0.10,768,768,767,768,LOITER,1
47.064,inject: failure motor off -i 1,nan,19.975,0.000,0.10,0.22,96.17,0.20,0.01,0.09,769,767,768,768,LOITER,1
47.084,inject: failure motor off -i 1,nan,19.975,0.000,0.11,0.22,96.17,0.14,0.06,0.05,769,767,768,768,LOITER,1
47.104,inject: failure motor off -i 1,nan,19.976,0.001,0.11,0.22,96.17,0.08,0.07,0.05,768,768,767,768,LOITER,1
