t_boot_s,event,scale,alt_m,vz_mps,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,esc1,esc2,esc3,esc4,mode,armed
16.092,takeoff to 20 m,nan,3.320,-1.360,-0.47,-0.13,95.68,0.19,-0.21,0.08,774,773,773,772,TAKEOFF,1
16.112,takeoff to 20 m,nan,3.384,-1.364,-0.46,-0.13,95.67,0.19,-0.31,0.12,771,771,770,770,TAKEOFF,1
16.132,takeoff to 20 m,nan,3.384,-1.364,-0.46,-0.14,95.67,0.13,-0.29,0.08,771,771,770,770,TAKEOFF,1
16.152,takeoff to 20 m,nan,3.449,-1.369,-0.45,-0.14,95.66,0.16,-0.25,0.15,770,770,769,769,TAKEOFF,1
16.172,takeoff to 20 m,nan,3.449,-1.369,-0.45,-0.15,95.66,0.14,-0.21,0.04,770,770,769,769,TAKEOFF,1
16.192,takeoff to 20 m,nan,3.449,-1.369,-0.45,-0.15,95.66,0.19,-0.21,0.13,770,770,769,769,TAKEOFF,1
16.212,takeoff to 20 m,nan,3.514,-1.372,-0.44,-0.15,95.65,0.20,-0.20,0.14,776,776,774,775,TAKEOFF,1
16.232,takeoff to 20 m,nan,3.514,-1.372,-0.44,-0.16,95.65,0.16,-0.26,0.10,776,776,774,775,TAKEOFF,1
16.252,takeoff to 20 m,nan,3.590,-1.376,-0.43,-0.16,95.65,0.19,-0.32,0.12,774,773,773,772,TAKEOFF,1
16.272,takeoff to 20 m,nan,3.590,-1.376,-0.43,-0.17,95.65,0.08,-0.20,0.13,774,773,773,772,TAKEOFF,1
16.292,takeoff to 20 m,nan,3.590,-1.376,-0.43,-0.17,95.65,0.12,-0.14,0.20,774,773,773,772,TAKEOFF,1
16.312,takeoff to 20 m,nan,3.655,-1.380,-0.42,-0.17,95.65,0.20,-0.27,0.19,770,770,769,769,TAKEOFF,1
16.332,takeoff to 20 m,nan,3.655,-1.380,-0.42,-0.18,95.65,0.18,-0.23,0.17,770,770,769,769,TAKEOFF,1
16.352,takeoff to 20 m,nan,3.720,-1.384,-0.41,-0.18,95.65,0.26,-0.16,0.18,768,767,767,767,TAKEOFF,1
16.372,takeoff to 20 m,nan,3.720,-1.384,-0.41,-0.18,95.65,0.16,-0.15,0.21,768,767,767,767,TAKEOFF,1
16.392,takeoff to 20 m,nan,3.720,-1.384,-0.41,-0.19,95.66,0.13,-0.12,0.20,768,767,767,767,TAKEOFF,1
16.412,takeoff to 20 m,nan,3.786,-1.387,-0.40,-0.19,95.66,0.24,-0.08,0.23,776,776,775,775,TAKEOFF,1
16.432,takeoff to 20 m,nan,3.786,-1.387,-0.40,-0.19,95.67,0.17,0.00,0.19,776,776,775,775,TAKEOFF,1
16.452,takeoff to 20 m,nan,3.862,-1.391,-0.39,-0.19,95.67,0.21,-0.08,0.23,773,773,772,772,TAKEOFF,1
16.472,takeoff to 20 m,nan,3.862,-1.391,-0.39,-0.19,95.68,0.25,-0.02,0.20,773,773,772,772,TAKEOFF,1
16.492,takeoff to 20 m,nan,3.862,-1.391,-0.38,-0.19,95.69,0.25,0.04,0.31,773,773,772,772,TAKEOFF,1
16.512,takeoff to 20 m,nan,3.928,-1.394,-0.38,-0.19,95.70,0.20,0.03,0.30,770,770,770,769,TAKEOFF,1
16.532,takeoff to 20 m,nan,3.928,-1.394,-0.38,-0.19,95.71,0.20,0.03,0.22,770,770,770,769,TAKEOFF,1
16.552,takeoff to 20 m,nan,3.994,-1.397,-0.37,-0.19,95.72,0.26,0.12,0.27,767,767,767,767,TAKEOFF,1
16.572,takeoff to 20 m,nan,3.994,-1.397,-0.37,-0.19,95.73,0.26,0.17,0.27,767,767,767,767,TAKEOFF,1
16.592,takeoff to 20 m,nan,3.994,-1.397,-0.36,-0.19,95.74,0.27,-0.00,0.20,767,767,767,767,TAKEOFF,1
16.612,takeoff to 20 m,nan,4.060,-1.400,-0.36,-0.18,95.76,0.30,0.15,0.18,775,775,776,775,TAKEOFF,1
16.632,takeoff to 20 m,nan,4.060,-1.400,-0.35,-0.18,95.77,0.35,0.18,0.20,775,775,776,775,TAKEOFF,1
16.652,takeoff to 20 m,nan,4.137,-1.404,-0.34,-0.18,95.78,0.37,0.24,0.20,772,772,773,773,TAKEOFF,1
16.672,takeoff to 20 m,nan,4.137,-1.404,-0.34,-0.17,95.80,0.35,0.22,0.17,772,772,773,773,TAKEOFF,1
16.692,takeoff to 20 m,nan,4.137,-1.404,-0.33,-0.17,95.81,0.37,0.28,0.23,772,772,773,773,TAKEOFF,1
16.712,takeoff to 20 m,nan,4.204,-1.407,-0.32,-0.16,95.82,0.39,0.36,0.14,769,769,770,770,TAKEOFF,1
16.732,takeoff to 20 m,nan,4.204,-1.407,-0.31,-0.16,95.84,0.53,0.39,0.20,769,769,770,770,TAKEOFF,1
16.752,takeoff to 20 m,nan,4.271,-1.410,-0.30,-0.15,95.85,0.42,0.43,0.16,766,766,767,767,TAKEOFF,1
16.772,takeoff to 20 m,nan,4.271,-1.410,-0.30,-0.14,95.86,0.43,0.43,0.14,766,766,767,767,TAKEOFF,1
16.792,takeoff to 20 m,nan,4.271,-1.410,-0.29,-0.13,95.87,0.48,0.41,0.14,766,766,767,767,TAKEOFF,1
16.812,takeoff to 20 m,nan,4.337,-1.413,-0.28,-0.13,95.88,0.47,0.42,0.09,774,774,776,776,TAKEOFF,1
16.832,takeoff to 20 m,nan,4.337,-1.413,-0.27,-0.12,95.89,0.44,0.38,0.10,774,774,776,776,TAKEOFF,1
16.852,takeoff to 20 m,nan,4.415,-1.416,-0.26,-0.11,95.90,0.55,0.41,0.08,771,771,773,773,TAKEOFF,1
16.872,takeoff to 20 m,nan,4.415,-1.416,-0.25,-0.10,95.90,0.49,0.39,0.08,771,771,773,773,TAKEOFF,1
16.892,takeoff to 20 m,nan,4.415,-1.416,-0.24,-0.09,95.90,0.60,0.41,-0.03,771,771,773,773,TAKEOFF,1
16.912,takeoff to 20 m,nan,4.482,-1.419,-0.23,-0.09,95.91,0.62,0.41,-0.08,768,768,770,771,TAKEOFF,1
16.932,takeoff to 20 m,nan,4.482,-1.419,-0.22,-0.08,95.91,0.53,0.32,-0.07,768,768,770,771,TAKEOFF,1
16.952,takeoff to 20 m,nan,4.550,-1.422,-0.20,-0.07,95.91,0.57,0.29,-0.06,765,765,767,767,TAKEOFF,1
16.972,takeoff to 20 m,nan,4.550,-1.422,-0.19,-0.07,95.91,0.53,0.29,-0.11,765,765,767,767,TAKEOFF,1
16.992,takeoff to 20 m,nan,4.550,-1.422,-0.18,-0.06,95.90,0.58,0.32,-0.09,765,765,767,767,TAKEOFF,1
17.012,takeoff to 20 m,nan,4.617,-1.424,-0.17,-0.05,95.90,0.48,0.32,-0.17,774,773,775,776,TAKEOFF,1
17.032,takeoff to 20 m,nan,4.617,-1.424,-0.16,-0.05,95.90,0.36,0.23,-0.21,774,773,775,776,TAKEOFF,1
17.052,takeoff to 20 m,nan,4.696,-1.427,-0.15,-0.04,95.89,0.31,0.21,-0.17,771,771,772,773,TAKEOFF,1
17.072,takeoff to 20 m,nan,4.696,-1.427,-0.15,-0.04,95.89,0.27,0.12,-0.15,771,771,772,773,TAKEOFF,1
17.092,takeoff to 20 m,nan,4.696,-1.427,-0.14,-0.04,95.88,0.09,0.07,-0.17,771,771,772,773,TAKEOFF,1
17.112,takeoff to 20 m,nan,4.764,-1.430,-0.14,-0.04,95.88,0.03,0.04,-0.23,768,768,770,769,TAKEOFF,1
17.132,takeoff to 20 m,nan,4.764,-1.430,-0.13,-0.04,95.87,0.12,-0.01,-0.25,768,768,770,769,TAKEOFF,1
17.152,takeoff to 20 m,nan,4.832,-1.432,-0.13,-0.04,95.86,0.17,-0.03,-0.26,765,765,766,767,TAKEOFF,1
17.172,takeoff to 20 m,nan,4.832,-1.432,-0.13,-0.04,95.86,0.05,-0.02,-0.31,765,765,766,767,TAKEOFF,1
17.192,takeoff to 20 m,nan,4.832,-1.432,-0.12,-0.04,95.85,0.12,-0.01,-0.25,765,765,766,767,TAKEOFF,1
17.212,takeoff to 20 m,nan,4.901,-1.434,-0.12,-0.04,95.84,0.04,-0.13,-0.28,774,774,774,775,TAKEOFF,1
17.232,takeoff to 20 m,nan,4.901,-1.434,-0.12,-0.04,95.84,0.03,-0.08,-0.29,774,774,774,775,TAKEOFF,1
17.252,takeoff to 20 m,nan,4.980,-1.437,-0.12,-0.04,95.83,0.00,-0.17,-0.28,772,771,772,772,TAKEOFF,1
17.272,takeoff to 20 m,nan,4.980,-1.437,-0.12,-0.04,95.82,-0.03,-0.08,-0.35,772,771,772,772,TAKEOFF,1
17.292,takeoff to 20 m,nan,4.980,-1.437,-0.12,-0.04,95.81,-0.17,-0.14,-0.32,772,771,772,772,TAKEOFF,1
17.312,takeoff to 20 m,nan,5.049,-1.439,-0.12,-0.05,95.81,-0.16,-0.13,-0.29,768,768,769,768,TAKEOFF,1
17.332,takeoff to 20 m,nan,5.049,-1.439,-0.12,-0.05,95.80,-0.20,-0.11,-0.30,768,768,769,768,TAKEOFF,1
17.352,takeoff to 20 m,nan,5.118,-1.441,-0.13,-0.05,95.79,-0.21,-0.15,-0.33,766,766,765,765,TAKEOFF,1
17.372,takeoff to 20 m,nan,5.118,-1.441,-0.13,-0.05,95.79,-0.18,-0.09,-0.27,766,766,765,765,TAKEOFF,1
17.392,takeoff to 20 m,nan,5.118,-1.441,-0.13,-0.06,95.78,-0.20,-0.07,-0.29,766,766,765,765,TAKEOFF,1
17.412,takeoff to 20 m,nan,5.187,-1.444,-0.13,-0.06,95.78,-0.20,-0.14,-0.30,773,773,772,772,TAKEOFF,1
17.432,takeoff to 20 m,nan,5.187,-1.444,-0.14,-0.06,95.77,-0.26,-0.05,-0.26,773,773,772,772,TAKEOFF,1
17.452,takeoff to 20 m,nan,5.267,-1.446,-0.14,-0.06,95.77,-0.20,-0.05,-0.22,772,772,771,771,TAKEOFF,1
17.472,takeoff to 20 m,nan,5.267,-1.446,-0.14,-0.06,95.77,-0.16,-0.04,-0.21,772,772,771,771,TAKEOFF,1
17.492,takeoff to 20 m,nan,5.267,-1.446,-0.15,-0.06,95.77,-0.12,-0.05,-0.25,772,772,771,771,TAKEOFF,1
17.512,takeoff to 20 m,nan,5.336,-1.448,-0.15,-0.06,95.76,-0.10,-0.01,-0.24,769,769,768,768,TAKEOFF,1
17.532,takeoff to 20 m,nan,5.336,-1.448,-0.15,-0.06,95.76,-0.16,0.01,-0.22,769,769,768,768,TAKEOFF,1
17.552,takeoff to 20 m,nan,5.405,-1.450,-0.15,-0.06,95.76,-0.10,-0.01,-0.24,766,766,765,765,TAKEOFF,1
17.572,takeoff to 20 m,nan,5.405,-1.450,-0.15,-0.06,95.76,0.03,0.04,-0.21,766,766,765,765,TAKEOFF,1
17.592,takeoff to 20 m,nan,5.405,-1.450,-0.15,-0.06,95.75,0.09,0.04,-0.17,766,766,765,765,TAKEOFF,1
17.612,takeoff to 20 m,nan,5.474,-1.452,-0.15,-0.06,95.75,0.03,0.01,-0.18,774,774,773,773,TAKEOFF,1
17.632,takeoff to 20 m,nan,5.474,-1.452,-0.15,-0.06,95.75,0.12,0.02,-0.19,774,774,773,773,TAKEOFF,1
17.652,takeoff to 20 m,nan,5.555,-1.453,-0.15,-0.06,95.75,0.15,0.01,-0.14,771,771,770,771,TAKEOFF,1
17.672,takeoff to 20 m,nan,5.555,-1.453,-0.14,-0.06,95.74,0.18,0.04,-0.16,771,771,770,771,TAKEOFF,1
17.692,takeoff to 20 m,nan,5.555,-1.453,-0.14,-0.06,95.74,0.14,-0.08,-0.16,771,771,770,771,TAKEOFF,1
17.712,takeoff to 20 m,nan,5.624,-1.455,-0.14,-0.06,95.74,0.07,-0.04,-0.15,769,768,768,767,TAKEOFF,1
17.732,takeoff to 20 m,nan,5.624,-1.455,-0.14,-0.06,95.73,0.20,0.00,-0.10,769,768,768,767,TAKEOFF,1
17.752,takeoff to 20 m,nan,5.693,-1.457,-0.13,-0.06,95.73,0.14,-0.10,-0.13,766,765,765,764,TAKEOFF,1
17.772,takeoff to 20 m,nan,5.693,-1.457,-0.13,-0.06,95.73,0.27,-0.01,-0.13,766,765,765,764,TAKEOFF,1
17.792,takeoff to 20 m,nan,5.693,-1.457,-0.12,-0.06,95.72,0.28,-0.02,-0.13,766,765,765,764,TAKEOFF,1
17.812,takeoff to 20 m,nan,5.762,-1.458,-0.12,-0.06,95.72,0.32,-0.06,-0.03,774,774,773,773,TAKEOFF,1
17.832,takeoff to 20 m,nan,5.762,-1.458,-0.11,-0.06,95.72,0.37,-0.02,-0.05,774,774,773,773,TAKEOFF,1
17.852,takeoff to 20 m,nan,5.844,-1.460,-0.10,-0.06,95.72,0.33,-0.03,-0.02,771,771,770,771,TAKEOFF,1
17.872,takeoff to 20 m,nan,5.844,-1.460,-0.10,-0.06,95.71,0.30,-0.04,-0.02,771,771,770,771,TAKEOFF,1
17.892,takeoff to 20 m,nan,5.844,-1.460,-0.09,-0.06,95.71,0.38,-0.01,0.01,771,771,770,771,TAKEOFF,1
17.912,takeoff to 20 m,nan,5.913,-1.461,-0.08,-0.06,95.71,0.51,-0.04,0.01,769,768,767,768,TAKEOFF,1
17.932,takeoff to 20 m,nan,5.913,-1.461,-0.07,-0.06,95.70,0.45,-0.14,-0.03,769,768,767,768,TAKEOFF,1
17.952,takeoff to 20 m,nan,5.983,-1.463,-0.06,-0.06,95.70,0.45,-0.06,-0.01,765,766,764,765,TAKEOFF,1
17.972,takeoff to 20 m,nan,5.983,-1.463,-0.05,-0.06,95.70,0.51,-0.09,-0.01,765,766,764,765,TAKEOFF,1
17.992,takeoff to 20 m,nan,5.983,-1.463,-0.05,-0.07,95.69,0.46,-0.17,0.02,765,766,764,765,TAKEOFF,1
18.012,takeoff to 20 m,nan,6.053,-1.464,-0.04,-0.07,95.69,0.45,-0.21,-0.00,774,774,774,773,TAKEOFF,1
18.032,takeoff to 20 m,nan,6.053,-1.464,-0.03,-0.07,95.69,0.49,-0.15,0.02,774,774,774,773,TAKEOFF,1
18.052,takeoff to 20 m,nan,6.134,-1.466,-0.02,-0.07,95.69,0.55,-0.15,0.02,771,771,770,770,TAKEOFF,1
18.072,takeoff to 20 m,nan,6.134,-1.466,-0.01,-0.08,95.68,0.55,-0.14,0.00,771,771,770,770,TAKEOFF,1
18.092,takeoff to 20 m,nan,6.134,-1.466,0.01,-0.08,95.68,0.58,-0.17,0.07,771,771,770,770,TAKEOFF,1
18.112,takeoff to 20 m,nan,6.203,-1.467,0.02,-0.08,95.68,0.60,-0.16,0.04,769,768,767,768,TAKEOFF,1
18.132,takeoff to 20 m,nan,6.203,-1.467,0.03,-0.08,95.68,0.53,-0.14,0.09,769,768,767,768,TAKEOFF,1
18.152,takeoff to 20 m,nan,6.272,-1.468,0.04,-0.08,95.68,0.53,-0.11,0.09,765,766,764,765,TAKEOFF,1
18.172,takeoff to 20 m,nan,6.272,-1.468,0.05,-0.09,95.68,0.51,-0.20,0.09,765,766,764,765,TAKEOFF,1
18.192,takeoff to 20 m,nan,6.272,-1.468,0.06,-0.09,95.68,0.54,-0.13,0.10,765,766,764,765,TAKEOFF,1
18.212,takeoff to 20 m,nan,6.342,-1.469,0.07,-0.09,95.69,0.50,-0.11,0.12,771,771,770,771,TAKEOFF,1
18.232,takeoff to 20 m,nan,6.342,-1.469,0.08,-0.09,95.69,0.50,-0.19,0.13,771,771,770,771,TAKEOFF,1
18.252,takeoff to 20 m,nan,6.422,-1.470,0.09,-0.10,95.69,0.53,-0.13,0.15,772,771,771,771,TAKEOFF,1
18.272,takeoff to 20 m,nan,6.422,-1.470,0.10,-0.10,95.69,0.52,-0.04,0.11,772,771,771,771,TAKEOFF,1
18.292,takeoff to 20 m,nan,6.422,-1.470,0.11,-0.10,95.70,0.50,-0.06,0.16,772,771,771,771,TAKEOFF,1
18.312,takeoff to 20 m,nan,6.492,-1.472,0.12,-0.10,95.70,0.55,-0.15,0.11,768,768,768,768,TAKEOFF,1
18.332,takeoff to 20 m,nan,6.492,-1.472,0.13,-0.10,95.70,0.55,-0.07,0.07,768,768,768,768,TAKEOFF,1
18.352,takeoff to 20 m,nan,6.562,-1.473,0.14,-0.10,95.70,0.53,-0.10,0.16,766,765,765,765,TAKEOFF,1
18.372,takeoff to 20 m,nan,6.562,-1.473,0.15,-0.10,95.71,0.50,-0.03,0.12,766,765,765,765,TAKEOFF,1
18.392,takeoff to 20 m,nan,6.562,-1.473,0.16,-0.10,95.71,0.48,0.02,0.20,766,765,765,765,TAKEOFF,1
18.412,takeoff to 20 m,nan,6.631,-1.474,0.17,-0.10,95.71,0.57,0.07,0.12,774,774,774,774,TAKEOFF,1
18.432,takeoff to 20 m,nan,6.631,-1.474,0.18,-0.10,95.72,0.55,-0.02,0.15,774,774,774,774,TAKEOFF,1
18.452,takeoff to 20 m,nan,6.713,-1.475,0.19,-0.10,95.72,0.56,-0.01,0.11,771,771,771,771,TAKEOFF,1
18.472,takeoff to 20 m,nan,6.713,-1.475,0.20,-0.10,95.72,0.60,0.01,0.16,771,771,771,771,TAKEOFF,1
18.492,takeoff to 20 m,nan,6.713,-1.475,0.21,-0.10,95.72,0.61,0.03,0.13,771,771,771,771,TAKEOFF,1
18.512,takeoff to 20 m,nan,6.783,-1.477,0.22,-0.10,95.73,0.58,0.02,0.13,768,767,768,768,TAKEOFF,1
18.532,takeoff to 20 m,nan,6.783,-1.477,0.23,-0.10,95.73,0.61,0.06,0.19,768,767,768,768,TAKEOFF,1
18.552,takeoff to 20 m,nan,6.853,-1.479,0.24,-0.10,95.73,0.58,0.09,0.07,765,764,765,765,TAKEOFF,1
18.572,takeoff to 20 m,nan,6.853,-1.479,0.25,-0.10,95.73,0.54,0.11,0.13,765,764,765,765,TAKEOFF,1
18.592,takeoff to 20 m,nan,6.853,-1.479,0.26,-0.09,95.74,0.54,0.14,0.15,765,764,765,765,TAKEOFF,1
18.612,takeoff to 20 m,nan,6.924,-1.480,0.27,-0.09,95.74,0.52,0.13,0.09,773,773,774,774,TAKEOFF,1
18.632,takeoff to 20 m,nan,6.924,-1.480,0.28,-0.09,95.74,0.50,0.20,0.11,773,773,774,774,TAKEOFF,1
18.652,takeoff to 20 m,nan,7.006,-1.481,0.29,-0.08,95.75,0.47,0.18,0.13,770,770,771,771,TAKEOFF,1
18.672,takeoff to 20 m,nan,7.006,-1.481,0.30,-0.08,95.75,0.52,0.13,0.14,770,770,771,771,TAKEOFF,1
18.692,takeoff to 20 m,nan,7.006,-1.481,0.31,-0.08,95.75,0.44,0.18,0.10,770,770,771,771,TAKEOFF,1
18.712,takeoff to 20 m,nan,7.076,-1.482,0.31,-0.07,95.76,0.40,0.23,0.13,767,767,768,768,TAKEOFF,1
18.732,takeoff to 20 m,nan,7.076,-1.482,0.32,-0.07,95.76,0.34,0.27,0.05,767,767,768,768,TAKEOFF,1
18.752,takeoff to 20 m,nan,7.147,-1.484,0.33,-0.06,95.77,0.36,0.15,0.10,765,764,765,765,TAKEOFF,1
18.772,takeoff to 20 m,nan,7.147,-1.484,0.33,-0.06,95.77,0.29,0.23,0.10,765,764,765,765,TAKEOFF,1
18.792,takeoff to 20 m,nan,7.147,-1.484,0.34,-0.06,95.78,0.39,0.21,0.05,765,764,765,765,TAKEOFF,1
18.812,takeoff to 20 m,nan,7.218,-1.485,0.35,-0.05,95.78,0.28,0.20,0.07,770,770,770,771,TAKEOFF,1
18.832,takeoff to 20 m,nan,7.218,-1.485,0.35,-0.05,95.79,0.14,0.04,0.02,770,770,770,771,TAKEOFF,1
18.852,takeoff to 20 m,nan,7.300,-1.485,0.35,-0.05,95.79,0.17,0.22,0.05,770,770,770,771,TAKEOFF,1
18.872,takeoff to 20 m,nan,7.300,-1.485,0.36,-0.05,95.80,0.12,0.24,0.05,770,770,770,771,TAKEOFF,1
18.892,takeoff to 20 m,nan,7.300,-1.485,0.36,-0.04,95.80,0.04,0.25,0.02,770,770,770,771,TAKEOFF,1
18.912,takeoff to 20 m,nan,7.371,-1.486,0.36,-0.04,95.81,0.04,0.24,0.08,768,767,768,768,TAKEOFF,1
18.932,takeoff to 20 m,nan,7.371,-1.486,0.36,-0.03,95.81,-0.06,0.23,-0.01,768,767,768,768,TAKEOFF,1
18.952,takeoff to 20 m,nan,7.442,-1.487,0.36,-0.03,95.82,-0.12,0.23,-0.05,765,764,765,765,TAKEOFF,1
18.972,takeoff to 20 m,nan,7.442,-1.487,0.36,-0.02,95.82,-0.21,0.31,0.02,765,764,765,765,TAKEOFF,1
18.992,takeoff to 20 m,nan,7.442,-1.487,0.36,-0.02,95.83,-0.16,0.28,-0.01,765,764,765,765,TAKEOFF,1
19.012,takeoff to 20 m,nan,7.513,-1.488,0.35,-0.01,95.83,-0.17,0.34,-0.00,773,773,774,774,TAKEOFF,1
19.032,takeoff to 20 m,nan,7.513,-1.488,0.35,-0.01,95.84,-0.33,0.38,-0.01,773,773,774,774,TAKEOFF,1
19.052,takeoff to 20 m,nan,7.595,-1.488,0.34,-0.00,95.84,-0.34,0.37,-0.01,770,770,771,771,TAKEOFF,1
19.072,takeoff to 20 m,nan,7.595,-1.488,0.33,0.01,95.84,-0.43,0.44,-0.01,770,770,771,771,TAKEOFF,1
19.092,takeoff to 20 m,nan,7.595,-1.488,0.33,0.01,95.85,-0.50,0.42,-0.05,770,770,771,771,TAKEOFF,1
19.112,takeoff to 20 m,nan,7.665,-1.489,0.32,0.02,95.85,-0.63,0.27,-0.04,767,767,768,768,TAKEOFF,1
19.132,takeoff to 20 m,nan,7.665,-1.489,0.30,0.03,95.85,-0.70,0.40,-0.06,767,767,768,768,TAKEOFF,1
19.152,takeoff to 20 m,nan,7.736,-1.490,0.29,0.03,95.86,-0.74,0.40,-0.09,773,773,774,774,TAKEOFF,1
19.172,takeoff to 20 m,nan,7.736,-1.490,0.27,0.04,95.86,-0.80,0.35,-0.11,773,773,774,774,TAKEOFF,1
19.192,takeoff to 20 m,nan,7.736,-1.490,0.26,0.05,95.86,-0.80,0.41,-0.10,773,773,774,774,TAKEOFF,1
19.212,takeoff to 20 m,nan,7.806,-1.491,0.24,0.05,95.86,-0.84,0.33,-0.12,773,773,773,774,TAKEOFF,1
19.232,takeoff to 20 m,nan,7.806,-1.491,0.23,0.06,95.87,-0.89,0.28,-0.13,773,773,773,774,TAKEOFF,1
19.252,takeoff to 20 m,nan,7.888,-1.492,0.21,0.07,95.87,-0.97,0.29,-0.11,770,769,771,771,TAKEOFF,1
19.272,takeoff to 20 m,nan,7.888,-1.492,0.19,0.07,95.87,-1.05,0.32,-0.13,770,769,771,771,TAKEOFF,1
19.292,takeoff to 20 m,nan,7.888,-1.492,0.17,0.08,95.87,-1.02,0.27,-0.16,770,769,771,771,TAKEOFF,1
19.312,takeoff to 20 m,nan,7.958,-1.493,0.15,0.08,95.88,-1.03,0.26,-0.21,766,767,768,768,TAKEOFF,1
19.332,takeoff to 20 m,nan,7.958,-1.493,0.13,0.09,95.88,-0.97,0.17,-0.21,766,767,768,768,TAKEOFF,1
19.352,takeoff to 20 m,nan,8.029,-1.493,0.11,0.09,95.88,-0.98,0.12,-0.21,773,773,774,774,TAKEOFF,1
19.372,takeoff to 20 m,nan,8.029,-1.493,0.09,0.09,95.88,-0.92,0.14,-0.22,773,773,774,774,TAKEOFF,1
19.392,takeoff to 20 m,nan,8.029,-1.493,0.07,0.10,95.88,-0.97,0.14,-0.25,773,773,774,774,TAKEOFF,1
19.412,takeoff to 20 m,nan,8.099,-1.495,0.05,0.10,95.88,-0.98,0.12,-0.25,773,773,773,774,TAKEOFF,1
19.432,takeoff to 20 m,nan,8.099,-1.495,0.03,0.10,95.88,-1.00,0.05,-0.24,773,773,773,774,TAKEOFF,1
19.452,takeoff to 20 m,nan,8.181,-1.495,0.02,0.10,95.89,-0.94,0.03,-0.25,770,770,771,771,TAKEOFF,1
19.472,takeoff to 20 m,nan,8.181,-1.495,-0.00,0.10,95.89,-0.92,0.06,-0.31,770,770,771,771,TAKEOFF,1
19.492,takeoff to 20 m,nan,8.181,-1.495,-0.02,0.11,95.89,-0.94,0.04,-0.28,770,770,771,771,TAKEOFF,1
19.512,takeoff to 20 m,nan,8.251,-1.496,-0.04,0.11,95.90,-0.89,-0.05,-0.28,767,767,768,768,TAKEOFF,1
19.532,takeoff to 20 m,nan,8.251,-1.496,-0.05,0.10,95.90,-0.91,-0.10,-0.31,767,767,768,768,TAKEOFF,1
19.552,takeoff to 20 m,nan,8.321,-1.496,-0.07,0.10,95.91,-0.92,-0.12,-0.30,764,764,765,765,TAKEOFF,1
19.572,takeoff to 20 m,nan,8.321,-1.496,-0.09,0.10,95.91,-0.87,-0.13,-0.33,764,764,765,765,TAKEOFF,1
19.592,takeoff to 20 m,nan,8.321,-1.496,-0.11,0.10,95.91,-0.93,-0.08,-0.34,764,764,765,765,TAKEOFF,1
19.612,takeoff to 20 m,nan,8.392,-1.496,-0.12,0.10,95.92,-0.78,-0.21,-0.30,772,773,774,774,TAKEOFF,1
19.632,takeoff to 20 m,nan,8.392,-1.496,-0.14,0.10,95.92,-0.82,-0.22,-0.31,772,773,774,774,TAKEOFF,1
19.652,takeoff to 20 m,nan,8.475,-1.497,-0.15,0.09,95.93,-0.78,-0.27,-0.37,770,770,771,771,TAKEOFF,1
19.672,takeoff to 20 m,nan,8.475,-1.497,-0.17,0.09,95.93,-0.83,-0.29,-0.33,770,770,771,771,TAKEOFF,1
19.692,takeoff to 20 m,nan,8.475,-1.497,-0.18,0.08,95.93,-0.71,-0.34,-0.38,770,770,771,771,TAKEOFF,1
19.712,takeoff to 20 m,nan,8.546,-1.498,-0.19,0.07,95.94,-0.71,-0.38,-0.42,766,767,768,768,TAKEOFF,1
19.732,takeoff to 20 m,nan,8.546,-1.498,-0.21,0.07,95.94,-0.56,-0.38,-0.35,766,767,768,768,TAKEOFF,1
19.752,takeoff to 20 m,nan,8.617,-1.498,-0.22,0.06,95.94,-0.55,-0.37,-0.41,764,764,765,765,TAKEOFF,1
19.772,takeoff to 20 m,nan,8.617,-1.498,-0.23,0.05,95.94,-0.46,-0.42,-0.37,764,764,765,765,TAKEOFF,1
19.792,takeoff to 20 m,nan,8.617,-1.498,-0.24,0.04,95.94,-0.48,-0.46,-0.42,764,764,765,765,TAKEOFF,1
19.812,takeoff to 20 m,nan,8.688,-1.499,-0.25,0.04,95.93,-0.43,-0.42,-0.43,773,773,774,773,TAKEOFF,1
19.832,takeoff to 20 m,nan,8.688,-1.499,-0.25,0.03,95.93,-0.30,-0.34,-0.41,773,773,774,773,TAKEOFF,1
19.852,takeoff to 20 m,nan,8.771,-1.499,-0.26,0.03,95.93,-0.23,-0.38,-0.39,770,770,771,770,TAKEOFF,1
19.872,takeoff to 20 m,nan,8.771,-1.499,-0.26,0.02,95.92,-0.20,-0.40,-0.43,770,770,771,770,TAKEOFF,1
19.892,takeoff to 20 m,nan,8.771,-1.499,-0.27,0.01,95.92,-0.11,-0.33,-0.45,770,770,771,770,TAKEOFF,1
19.912,takeoff to 20 m,nan,8.843,-1.500,-0.27,0.00,95.91,-0.03,-0.36,-0.46,767,767,768,768,TAKEOFF,1
19.932,takeoff to 20 m,nan,8.843,-1.500,-0.27,-0.00,95.91,-0.02,-0.32,-0.40,767,767,768,768,TAKEOFF,1
19.952,takeoff to 20 m,nan,8.914,-1.500,-0.27,-0.01,95.90,0.01,-0.25,-0.39,764,764,764,764,TAKEOFF,1
19.972,takeoff to 20 m,nan,8.914,-1.500,-0.27,-0.01,95.89,0.10,-0.27,-0.45,764,764,764,764,TAKEOFF,1
19.992,takeoff to 20 m,nan,8.914,-1.500,-0.27,-0.02,95.88,0.10,-0.28,-0.44,764,764,764,764,TAKEOFF,1
