t_boot_s,event,scale,alt_m,vz_mps,roll_deg,pitch_deg,yaw_deg,p_dps,q_dps,r_dps,esc1,esc2,esc3,esc4,mode,armed
16.124,takeoff to 20 m,nan,3.131,-1.334,-0.02,-0.09,96.03,-0.36,0.23,-0.00,777,777,777,777,TAKEOFF,1
16.144,takeoff to 20 m,nan,3.131,-1.334,-0.03,-0.09,96.03,-0.31,0.17,0.07,777,777,777,777,TAKEOFF,1
16.172,takeoff to 20 m,nan,3.193,-1.340,-0.03,-0.09,96.04,-0.29,0.26,0.04,775,775,775,775,TAKEOFF,1
16.188,takeoff to 20 m,nan,3.193,-1.340,-0.04,-0.08,96.04,-0.31,0.25,0.04,775,775,775,775,TAKEOFF,1
16.204,takeoff to 20 m,nan,3.245,-1.345,-0.04,-0.08,96.04,-0.31,0.29,0.04,775,775,775,775,TAKEOFF,1
16.224,takeoff to 20 m,nan,3.245,-1.345,-0.05,-0.08,96.05,-0.30,0.23,-0.04,773,773,774,773,TAKEOFF,1
16.244,takeoff to 20 m,nan,3.245,-1.345,-0.05,-0.07,96.05,-0.18,0.33,-0.03,773,773,774,773,TAKEOFF,1
16.264,takeoff to 20 m,nan,3.307,-1.353,-0.06,-0.07,96.05,-0.22,0.38,-0.02,773,773,774,774,TAKEOFF,1
16.284,takeoff to 20 m,nan,3.307,-1.353,-0.06,-0.06,96.06,-0.24,0.31,0.00,773,773,774,774,TAKEOFF,1
16.300,takeoff to 20 m,nan,3.370,-1.359,-0.06,-0.06,96.06,-0.17,0.41,-0.07,773,773,774,774,TAKEOFF,1
16.312,takeoff to 20 m,nan,3.370,-1.359,-0.07,-0.06,96.06,-0.25,0.45,0.03,773,773,773,773,TAKEOFF,1
16.348,takeoff to 20 m,nan,3.370,-1.359,-0.08,-0.03,96.06,-0.21,0.43,-0.02,773,773,773,773,TAKEOFF,1
16.364,takeoff to 20 m,nan,3.472,-1.368,-0.08,-0.02,96.06,-0.23,0.46,-0.05,765,765,766,765,TAKEOFF,1
16.384,takeoff to 20 m,nan,3.472,-1.368,-0.09,-0.02,96.06,-0.16,0.49,-0.04,765,765,766,765,TAKEOFF,1
16.404,takeoff to 20 m,nan,3.536,-1.371,-0.09,-0.01,96.06,-0.11,0.44,-0.06,765,765,766,765,TAKEOFF,1
16.424,takeoff to 20 m,nan,3.536,-1.371,-0.09,0.00,96.06,-0.00,0.39,-0.06,772,772,773,773,TAKEOFF,1
16.440,takeoff to 20 m,nan,3.536,-1.371,-0.09,0.00,96.06,0.02,0.41,-0.13,772,772,773,773,TAKEOFF,1
16.452,takeoff to 20 m,nan,3.579,-1.373,-0.09,0.01,96.06,-0.05,0.45,-0.11,772,772,773,773,TAKEOFF,1
16.484,takeoff to 20 m,nan,3.579,-1.373,-0.09,0.01,96.06,-0.17,0.59,-0.09,772,773,773,773,TAKEOFF,1
16.504,takeoff to 20 m,nan,3.631,-1.389,-0.10,0.03,96.06,-0.20,0.53,-0.12,772,773,773,773,TAKEOFF,1
16.524,takeoff to 20 m,nan,3.631,-1.389,-0.10,0.04,96.06,-0.07,0.36,-0.12,762,763,763,763,TAKEOFF,1
16.544,takeoff to 20 m,nan,3.631,-1.389,-0.10,0.04,96.06,-0.08,0.27,-0.09,762,763,763,763,TAKEOFF,1
16.564,takeoff to 20 m,nan,3.703,-1.442,-0.10,0.05,96.06,0.08,0.28,-0.15,760,761,761,761,TAKEOFF,1
16.580,takeoff to 20 m,nan,3.703,-1.442,-0.10,0.05,96.05,0.06,0.27,-0.12,760,761,761,761,TAKEOFF,1
16.608,takeoff to 20 m,nan,3.769,-1.464,-0.10,0.06,96.05,0.21,0.26,-0.14,760,761,761,761,TAKEOFF,1
16.624,takeoff to 20 m,nan,3.769,-1.464,-0.10,0.06,96.05,0.17,0.37,-0.17,758,758,758,759,TAKEOFF,1
16.644,takeoff to 20 m,nan,3.769,-1.464,-0.10,0.07,96.04,0.33,0.45,-0.13,758,758,758,759,TAKEOFF,1
16.664,takeoff to 20 m,nan,3.837,-1.476,-0.09,0.08,96.04,0.27,0.24,-0.09,752,752,752,752,TAKEOFF,1
16.684,takeoff to 20 m,nan,3.837,-1.476,-0.09,0.08,96.04,0.30,0.19,-0.15,752,752,752,752,TAKEOFF,1
16.704,takeoff to 20 m,nan,3.906,-1.476,-0.08,0.09,96.03,0.34,0.18,-0.16,752,752,752,752,TAKEOFF,1
16.728,takeoff to 20 m,nan,3.906,-1.476,-0.07,0.09,96.03,0.39,0.19,-0.14,753,753,753,753,TAKEOFF,1
16.748,takeoff to 20 m,nan,3.906,-1.476,-0.07,0.09,96.03,0.28,0.17,-0.17,753,753,753,753,TAKEOFF,1
16.764,takeoff to 20 m,nan,3.976,-1.470,-0.06,0.09,96.02,0.26,0.27,-0.18,755,756,755,756,TAKEOFF,1
16.784,takeoff to 20 m,nan,3.976,-1.470,-0.06,0.10,96.02,0.18,0.31,-0.18,755,756,755,756,TAKEOFF,1
16.804,takeoff to 20 m,nan,4.033,-1.462,-0.06,0.10,96.01,0.21,0.14,-0.10,755,756,755,756,TAKEOFF,1
16.824,takeoff to 20 m,nan,4.033,-1.462,-0.05,0.11,96.01,0.20,0.07,-0.16,759,759,759,759,TAKEOFF,1
16.844,takeoff to 20 m,nan,4.033,-1.462,-0.05,0.11,96.00,0.19,0.02,-0.11,759,759,759,759,TAKEOFF,1
16.864,takeoff to 20 m,nan,4.113,-1.451,-0.05,0.11,96.00,0.25,0.02,-0.16,759,759,759,759,TAKEOFF,1
16.884,takeoff to 20 m,nan,4.113,-1.451,-0.04,0.11,95.99,0.24,-0.01,-0.15,759,759,759,759,TAKEOFF,1
16.904,takeoff to 20 m,nan,4.180,-1.443,-0.04,0.11,95.99,0.26,-0.05,-0.14,759,759,759,759,TAKEOFF,1
16.924,takeoff to 20 m,nan,4.180,-1.443,-0.03,0.11,95.98,0.34,0.05,-0.09,761,761,761,760,TAKEOFF,1
16.944,takeoff to 20 m,nan,4.180,-1.443,-0.03,0.11,95.97,0.39,0.06,-0.09,761,761,761,760,TAKEOFF,1
16.964,takeoff to 20 m,nan,4.246,-1.436,-0.02,0.11,95.97,0.42,0.01,-0.03,761,761,760,760,TAKEOFF,1
16.984,takeoff to 20 m,nan,4.246,-1.436,-0.02,0.11,95.96,0.46,0.00,-0.08,761,761,760,760,TAKEOFF,1
17.000,takeoff to 20 m,nan,4.279,-1.432,-0.02,0.11,95.96,0.41,-0.03,-0.03,761,761,760,760,TAKEOFF,1
17.020,takeoff to 20 m,nan,4.279,-1.432,-0.01,0.11,95.96,0.44,-0.05,-0.02,764,765,763,764,TAKEOFF,1
17.044,takeoff to 20 m,nan,4.279,-1.432,-0.01,0.11,95.95,0.42,-0.04,-0.07,764,765,763,764,TAKEOFF,1
17.064,takeoff to 20 m,nan,4.334,-1.427,-0.00,0.12,95.95,0.41,-0.01,-0.01,764,765,763,765,TAKEOFF,1
17.084,takeoff to 20 m,nan,4.334,-1.427,0.01,0.11,95.94,0.38,-0.09,-0.05,764,765,763,765,TAKEOFF,1
17.104,takeoff to 20 m,nan,4.398,-1.422,0.01,0.11,95.94,0.35,-0.24,0.00,764,765,763,765,TAKEOFF,1
17.124,takeoff to 20 m,nan,4.398,-1.422,0.02,0.11,95.93,0.39,-0.42,0.05,765,766,765,764,TAKEOFF,1
17.152,takeoff to 20 m,nan,4.398,-1.422,0.03,0.10,95.93,0.48,-0.33,0.05,765,766,765,764,TAKEOFF,1
17.172,takeoff to 20 m,nan,4.462,-1.421,0.04,0.10,95.93,0.42,-0.11,0.03,766,768,765,766,TAKEOFF,1
17.184,takeoff to 20 m,nan,4.462,-1.421,0.04,0.10,95.92,0.40,0.06,0.01,766,768,765,766,TAKEOFF,1
17.204,takeoff to 20 m,nan,4.514,-1.422,0.05,0.11,95.92,0.44,0.27,0.07,766,768,765,766,TAKEOFF,1
17.224,takeoff to 20 m,nan,4.514,-1.422,0.06,0.11,95.91,0.51,-0.01,0.08,764,767,763,766,TAKEOFF,1
17.244,takeoff to 20 m,nan,4.514,-1.422,0.07,0.10,95.91,0.38,-0.41,0.09,764,767,763,766,TAKEOFF,1
17.264,takeoff to 20 m,nan,4.587,-1.420,0.08,0.09,95.91,0.45,-0.60,0.08,770,770,769,769,TAKEOFF,1
17.284,takeoff to 20 m,nan,4.587,-1.420,0.08,0.08,95.90,0.42,-0.67,0.12,770,770,769,769,TAKEOFF,1
17.308,takeoff to 20 m,nan,4.639,-1.418,0.09,0.07,95.90,0.23,-0.85,0.16,770,770,769,769,TAKEOFF,1
17.320,takeoff to 20 m,nan,4.639,-1.418,0.09,0.07,95.90,0.23,-0.85,0.16,769,769,768,767,TAKEOFF,1
17.348,takeoff to 20 m,nan,4.639,-1.418,0.09,0.05,95.90,0.02,-1.01,0.12,769,769,768,767,TAKEOFF,1
17.364,takeoff to 20 m,nan,4.681,-1.419,0.10,0.04,95.90,0.01,-1.11,0.18,772,771,771,769,TAKEOFF,1
17.384,takeoff to 20 m,nan,4.681,-1.419,0.10,0.02,95.90,-0.03,-0.97,0.16,772,771,771,769,TAKEOFF,1
17.404,takeoff to 20 m,nan,4.744,-1.419,0.10,-0.00,95.90,0.08,-0.91,0.20,772,771,771,769,TAKEOFF,1
17.424,takeoff to 20 m,nan,4.744,-1.419,0.10,-0.02,95.90,0.14,-0.73,0.16,772,771,771,770,TAKEOFF,1
17.444,takeoff to 20 m,nan,4.744,-1.419,0.10,-0.03,95.90,0.02,-0.60,0.18,772,771,771,770,TAKEOFF,1
17.468,takeoff to 20 m,nan,4.807,-1.418,0.10,-0.04,95.90,0.05,-0.57,0.24,768,768,767,767,TAKEOFF,1
17.484,takeoff to 20 m,nan,4.807,-1.418,0.10,-0.05,95.90,0.06,-0.54,0.24,768,768,767,767,TAKEOFF,1
17.504,takeoff to 20 m,nan,4.839,-1.418,0.10,-0.05,95.90,0.02,-0.57,0.21,768,768,767,767,TAKEOFF,1
17.524,takeoff to 20 m,nan,4.839,-1.418,0.10,-0.06,95.91,0.02,-0.59,0.22,771,771,771,770,TAKEOFF,1
17.544,takeoff to 20 m,nan,4.839,-1.418,0.11,-0.07,95.91,0.13,-0.46,0.32,771,771,771,770,TAKEOFF,1
17.564,takeoff to 20 m,nan,4.911,-1.419,0.11,-0.08,95.92,0.09,-0.28,0.28,773,773,773,772,TAKEOFF,1
17.584,takeoff to 20 m,nan,4.911,-1.419,0.11,-0.08,95.92,-0.02,-0.24,0.29,773,773,773,772,TAKEOFF,1
17.612,takeoff to 20 m,nan,4.974,-1.421,0.11,-0.09,95.93,-0.11,-0.19,0.33,773,773,773,772,TAKEOFF,1
17.632,takeoff to 20 m,nan,4.974,-1.421,0.11,-0.09,95.93,-0.13,-0.20,0.26,773,773,773,773,TAKEOFF,1
17.648,takeoff to 20 m,nan,4.974,-1.421,0.10,-0.09,95.94,-0.27,-0.17,0.27,773,773,773,773,TAKEOFF,1
17.664,takeoff to 20 m,nan,5.027,-1.423,0.10,-0.10,95.94,-0.34,0.01,0.33,774,775,774,774,TAKEOFF,1
17.684,takeoff to 20 m,nan,5.027,-1.423,0.09,-0.10,95.95,-0.36,-0.03,0.31,774,775,774,774,TAKEOFF,1
17.704,takeoff to 20 m,nan,5.088,-1.426,0.08,-0.10,95.96,-0.30,-0.07,0.25,774,775,774,774,TAKEOFF,1
17.724,takeoff to 20 m,nan,5.088,-1.426,0.08,-0.10,95.97,-0.14,-0.09,0.25,775,775,776,775,TAKEOFF,1
17.744,takeoff to 20 m,nan,5.088,-1.426,0.07,-0.10,95.97,-0.10,-0.06,0.32,775,775,776,775,TAKEOFF,1
17.756,takeoff to 20 m,nan,5.151,-1.426,0.07,-0.10,95.98,-0.02,-0.02,0.24,773,774,774,774,TAKEOFF,1
17.776,takeoff to 20 m,nan,5.151,-1.426,0.07,-0.10,95.98,0.01,-0.01,0.26,773,774,774,774,TAKEOFF,1
17.808,takeoff to 20 m,nan,5.228,-1.431,0.07,-0.11,96.00,0.18,-0.18,0.29,773,774,774,774,TAKEOFF,1
17.824,takeoff to 20 m,nan,5.228,-1.431,0.08,-0.11,96.01,0.23,-0.30,0.28,765,763,765,765,TAKEOFF,1
17.844,takeoff to 20 m,nan,5.228,-1.431,0.08,-0.12,96.01,0.28,-0.30,0.21,765,763,765,765,TAKEOFF,1
17.864,takeoff to 20 m,nan,5.287,-1.432,0.09,-0.12,96.02,0.25,-0.00,0.21,773,772,773,774,TAKEOFF,1
17.884,takeoff to 20 m,nan,5.287,-1.432,0.09,-0.12,96.03,0.11,0.09,0.24,773,772,773,774,TAKEOFF,1
17.904,takeoff to 20 m,nan,5.351,-1.433,0.09,-0.12,96.03,0.01,0.16,0.21,773,772,773,774,TAKEOFF,1
17.928,takeoff to 20 m,nan,5.351,-1.433,0.09,-0.11,96.04,0.03,0.25,0.18,773,772,774,773,TAKEOFF,1
17.940,takeoff to 20 m,nan,5.351,-1.433,0.09,-0.11,96.04,0.04,0.35,0.16,773,772,774,773,TAKEOFF,1
17.964,takeoff to 20 m,nan,5.404,-1.434,0.09,-0.11,96.05,0.16,0.50,0.11,771,770,771,772,TAKEOFF,1
17.992,takeoff to 20 m,nan,5.404,-1.434,0.09,-0.10,96.05,0.22,0.56,0.15,771,770,771,772,TAKEOFF,1
18.012,takeoff to 20 m,nan,5.452,-1.462,0.10,-0.09,96.06,0.07,0.37,0.14,768,768,769,770,TAKEOFF,1
18.032,takeoff to 20 m,nan,5.452,-1.462,0.10,-0.08,96.06,-0.08,0.24,0.07,768,768,769,770,TAKEOFF,1
18.052,takeoff to 20 m,nan,5.452,-1.462,0.10,-0.07,96.07,-0.21,0.19,0.05,768,768,769,770,TAKEOFF,1
18.080,takeoff to 20 m,nan,5.516,-1.483,0.10,-0.07,96.07,-0.34,0.14,0.07,763,763,764,765,TAKEOFF,1
18.084,takeoff to 20 m,nan,5.516,-1.483,0.09,-0.07,96.07,-0.38,0.18,0.03,763,763,764,765,TAKEOFF,1
18.120,takeoff to 20 m,nan,5.559,-1.490,0.09,-0.06,96.08,-0.40,0.14,-0.04,765,766,767,767,TAKEOFF,1
18.132,takeoff to 20 m,nan,5.559,-1.490,0.09,-0.06,96.08,-0.45,0.15,-0.04,765,766,767,767,TAKEOFF,1
18.152,takeoff to 20 m,nan,5.559,-1.490,0.08,-0.06,96.08,-0.42,0.12,-0.02,765,766,767,767,TAKEOFF,1
18.172,takeoff to 20 m,nan,5.615,-1.492,0.07,-0.06,96.08,-0.47,0.04,-0.02,760,761,762,762,TAKEOFF,1
18.192,takeoff to 20 m,nan,5.615,-1.492,0.06,-0.06,96.08,-0.43,-0.00,-0.02,760,761,762,762,TAKEOFF,1
18.212,takeoff to 20 m,nan,5.682,-1.491,0.05,-0.06,96.09,-0.42,0.01,-0.03,762,762,763,763,TAKEOFF,1
18.232,takeoff to 20 m,nan,5.682,-1.491,0.04,-0.05,96.09,-0.43,0.05,-0.09,762,762,763,763,TAKEOFF,1
18.256,takeoff to 20 m,nan,5.682,-1.491,0.04,-0.05,96.09,-0.46,0.04,-0.10,762,762,763,763,TAKEOFF,1
18.272,takeoff to 20 m,nan,5.750,-1.488,0.03,-0.05,96.09,-0.45,0.02,-0.12,763,763,764,764,TAKEOFF,1
18.292,takeoff to 20 m,nan,5.750,-1.488,0.02,-0.05,96.09,-0.48,0.03,-0.13,763,763,764,764,TAKEOFF,1
18.320,takeoff to 20 m,nan,5.804,-1.484,0.01,-0.05,96.09,-0.50,0.06,-0.10,763,763,764,763,TAKEOFF,1
18.332,takeoff to 20 m,nan,5.804,-1.484,0.01,-0.05,96.09,-0.48,0.06,-0.09,763,763,764,763,TAKEOFF,1
18.352,takeoff to 20 m,nan,5.804,-1.484,-0.00,-0.05,96.09,-0.50,0.05,-0.10,763,763,764,763,TAKEOFF,1
18.372,takeoff to 20 m,nan,5.869,-1.475,-0.01,-0.05,96.09,-0.35,0.08,-0.17,764,765,766,765,TAKEOFF,1
18.392,takeoff to 20 m,nan,5.869,-1.475,-0.02,-0.05,96.08,-0.35,0.10,-0.18,764,765,766,765,TAKEOFF,1
18.412,takeoff to 20 m,nan,5.924,-1.469,-0.02,-0.05,96.08,-0.30,0.07,-0.10,765,765,766,766,TAKEOFF,1
18.432,takeoff to 20 m,nan,5.924,-1.469,-0.04,-0.05,96.08,-0.39,0.09,-0.17,765,765,766,766,TAKEOFF,1
18.440,takeoff to 20 m,nan,5.924,-1.469,-0.04,-0.05,96.08,-0.38,0.09,-0.18,765,765,766,766,TAKEOFF,1
18.472,takeoff to 20 m,nan,6.003,-1.465,-0.05,-0.04,96.07,-0.33,0.15,-0.23,768,768,769,768,TAKEOFF,1
18.492,takeoff to 20 m,nan,6.003,-1.465,-0.06,-0.04,96.07,-0.30,0.15,-0.19,768,768,769,768,TAKEOFF,1
18.512,takeoff to 20 m,nan,6.102,-1.459,-0.06,-0.04,96.07,-0.40,0.25,-0.26,764,764,764,764,TAKEOFF,1
18.532,takeoff to 20 m,nan,6.102,-1.459,-0.07,-0.03,96.07,-0.45,0.31,-0.21,764,764,764,764,TAKEOFF,1
18.552,takeoff to 20 m,nan,6.102,-1.459,-0.08,-0.03,96.06,-0.33,0.41,-0.21,764,764,764,764,TAKEOFF,1
18.572,takeoff to 20 m,nan,6.166,-1.457,-0.08,-0.02,96.06,-0.24,0.48,-0.17,771,772,772,772,TAKEOFF,1
18.604,takeoff to 20 m,nan,6.166,-1.457,-0.08,-0.02,96.06,-0.21,0.38,-0.18,771,772,772,772,TAKEOFF,1
18.620,takeoff to 20 m,nan,6.198,-1.458,-0.08,-0.01,96.06,-0.18,0.24,-0.28,772,771,771,771,TAKEOFF,1
18.632,takeoff to 20 m,nan,6.198,-1.458,-0.09,-0.01,96.05,-0.06,0.15,-0.23,772,771,771,771,TAKEOFF,1
18.652,takeoff to 20 m,nan,6.198,-1.458,-0.09,-0.00,96.05,-0.14,0.27,-0.21,772,771,771,771,TAKEOFF,1
18.672,takeoff to 20 m,nan,6.269,-1.513,-0.09,0.00,96.05,-0.17,0.47,-0.21,759,758,758,758,TAKEOFF,1
18.696,takeoff to 20 m,nan,6.269,-1.513,-0.09,0.01,96.04,-0.28,0.56,-0.24,759,758,758,758,TAKEOFF,1
18.712,takeoff to 20 m,nan,6.329,-1.560,-0.10,0.02,96.04,-0.28,0.53,-0.22,754,754,754,754,TAKEOFF,1
18.740,takeoff to 20 m,nan,6.329,-1.560,-0.10,0.03,96.04,-0.41,0.61,-0.14,754,754,754,754,TAKEOFF,1
18.780,takeoff to 20 m,nan,6.362,-1.568,-0.12,0.06,96.03,-0.41,0.58,-0.26,747,747,747,747,TAKEOFF,1
18.800,takeoff to 20 m,nan,6.362,-1.568,-0.13,0.07,96.02,-0.37,0.57,-0.22,747,747,747,747,TAKEOFF,1
18.820,takeoff to 20 m,nan,6.465,-1.571,-0.13,0.08,96.02,-0.37,0.46,-0.19,742,742,741,742,TAKEOFF,1
18.840,takeoff to 20 m,nan,6.465,-1.571,-0.14,0.09,96.02,-0.35,0.40,-0.22,742,742,741,742,TAKEOFF,1
18.860,takeoff to 20 m,nan,6.525,-1.599,-0.15,0.09,96.01,-0.43,0.35,-0.17,745,745,744,745,TAKEOFF,1
18.888,takeoff to 20 m,nan,6.525,-1.599,-0.15,0.10,96.01,-0.55,0.24,-0.14,745,745,744,745,TAKEOFF,1
18.928,takeoff to 20 m,nan,6.558,-1.599,-0.16,0.10,96.01,-0.61,0.15,-0.13,739,740,739,739,TAKEOFF,1
18.948,takeoff to 20 m,nan,6.558,-1.599,-0.17,0.10,96.01,-0.59,0.17,-0.14,739,740,739,739,TAKEOFF,1
18.968,takeoff to 20 m,nan,6.604,-1.594,-0.18,0.10,96.01,-0.63,0.15,-0.14,737,738,737,737,TAKEOFF,1
18.988,takeoff to 20 m,nan,6.604,-1.594,-0.19,0.11,96.00,-0.58,0.13,-0.11,737,738,737,737,TAKEOFF,1
19.008,takeoff to 20 m,nan,6.662,-1.633,-0.20,0.11,96.00,-0.53,-0.03,-0.13,737,737,736,736,TAKEOFF,1
19.028,takeoff to 20 m,nan,6.662,-1.633,-0.21,0.11,96.00,-0.59,-0.09,-0.13,737,737,736,736,TAKEOFF,1
19.044,takeoff to 20 m,nan,6.662,-1.633,-0.22,0.11,96.00,-0.54,-0.18,-0.04,737,737,736,736,TAKEOFF,1
19.068,takeoff to 20 m,nan,6.717,-1.632,-0.22,0.11,96.00,-0.51,-0.16,-0.10,738,739,738,738,TAKEOFF,1
19.072,takeoff to 20 m,nan,6.717,-1.632,-0.23,0.10,95.99,-0.43,-0.31,-0.06,738,739,738,738,TAKEOFF,1
19.112,takeoff to 20 m,nan,6.740,-1.629,-0.23,0.10,95.99,-0.30,-0.50,-0.02,729,729,728,728,TAKEOFF,1
19.128,takeoff to 20 m,nan,6.740,-1.629,-0.23,0.10,95.99,-0.27,-0.59,-0.04,729,729,728,728,TAKEOFF,1
19.148,takeoff to 20 m,nan,6.740,-1.629,-0.24,0.09,95.99,-0.30,-0.35,-0.02,729,729,728,728,TAKEOFF,1
19.168,takeoff to 20 m,nan,6.800,-1.624,-0.24,0.08,95.99,-0.45,-0.32,-0.06,732,732,731,732,TAKEOFF,1
19.188,takeoff to 20 m,nan,6.800,-1.624,-0.25,0.08,95.98,-0.35,-0.34,-0.05,732,732,731,732,TAKEOFF,1
19.220,takeoff to 20 m,nan,6.855,-1.608,-0.26,0.07,95.98,-0.42,-0.44,-0.01,733,732,732,731,TAKEOFF,1
19.252,takeoff to 20 m,nan,6.855,-1.608,-0.26,0.07,95.98,-0.31,-0.39,-0.02,733,732,732,731,TAKEOFF,1
19.268,takeoff to 20 m,nan,6.888,-1.596,-0.27,0.06,95.98,-0.32,-0.25,-0.02,742,743,741,742,TAKEOFF,1
19.288,takeoff to 20 m,nan,6.888,-1.596,-0.28,0.05,95.98,-0.21,-0.30,-0.02,742,743,741,742,TAKEOFF,1
19.308,takeoff to 20 m,nan,6.991,-1.548,-0.29,0.04,95.97,-0.26,-0.37,-0.01,739,739,738,738,TAKEOFF,1
19.328,takeoff to 20 m,nan,6.991,-1.548,-0.29,0.03,95.97,-0.35,-0.47,0.01,739,739,738,738,TAKEOFF,1
19.348,takeoff to 20 m,nan,6.991,-1.548,-0.30,0.03,95.97,-0.26,-0.49,0.06,739,739,738,738,TAKEOFF,1
19.368,takeoff to 20 m,nan,7.058,-1.521,-0.30,0.02,95.96,-0.29,-0.46,0.01,752,752,751,751,TAKEOFF,1
19.388,takeoff to 20 m,nan,7.058,-1.521,-0.31,0.01,95.96,-0.21,-0.37,0.05,752,752,751,751,TAKEOFF,1
19.420,takeoff to 20 m,nan,7.106,-1.504,-0.31,0.01,95.96,-0.13,-0.27,0.05,755,756,754,755,TAKEOFF,1
19.440,takeoff to 20 m,nan,7.106,-1.504,-0.31,0.00,95.96,0.08,-0.13,0.04,755,756,754,755,TAKEOFF,1
19.460,takeoff to 20 m,nan,7.150,-1.491,-0.31,0.00,95.95,-0.04,-0.30,0.08,759,760,759,759,TAKEOFF,1
19.484,takeoff to 20 m,nan,7.150,-1.491,-0.31,-0.01,95.95,-0.01,-0.44,0.04,759,760,759,759,TAKEOFF,1
19.500,takeoff to 20 m,nan,7.150,-1.491,-0.31,-0.02,95.95,0.04,-0.41,0.12,759,760,759,759,TAKEOFF,1
19.520,takeoff to 20 m,nan,7.216,-1.493,-0.31,-0.02,95.94,0.07,-0.46,0.08,758,759,757,758,TAKEOFF,1
19.540,takeoff to 20 m,nan,7.216,-1.493,-0.31,-0.03,95.94,0.12,-0.40,0.06,758,759,757,758,TAKEOFF,1
19.560,takeoff to 20 m,nan,7.251,-1.491,-0.31,-0.03,95.94,0.21,-0.39,0.12,762,762,761,762,TAKEOFF,1
19.580,takeoff to 20 m,nan,7.251,-1.491,-0.30,-0.04,95.94,0.30,-0.28,0.05,762,762,761,762,TAKEOFF,1
19.600,takeoff to 20 m,nan,7.251,-1.491,-0.30,-0.05,95.94,0.33,-0.34,0.14,762,762,761,762,TAKEOFF,1
19.620,takeoff to 20 m,nan,7.316,-1.484,-0.29,-0.05,95.94,0.35,-0.38,0.11,760,760,760,759,TAKEOFF,1
19.640,takeoff to 20 m,nan,7.316,-1.484,-0.28,-0.06,95.94,0.37,-0.32,0.12,760,760,760,759,TAKEOFF,1
19.660,takeoff to 20 m,nan,7.372,-1.475,-0.28,-0.07,95.94,0.32,-0.28,0.15,763,763,762,762,TAKEOFF,1
19.668,takeoff to 20 m,nan,7.372,-1.475,-0.27,-0.07,95.94,0.33,-0.29,0.12,763,763,762,762,TAKEOFF,1
19.712,takeoff to 20 m,nan,7.380,-1.473,-0.26,-0.08,95.94,0.34,-0.33,0.13,762,762,761,761,TAKEOFF,1
19.732,takeoff to 20 m,nan,7.380,-1.473,-0.25,-0.09,95.94,0.32,-0.32,0.17,762,762,761,761,TAKEOFF,1
19.752,takeoff to 20 m,nan,7.380,-1.473,-0.25,-0.09,95.94,0.30,-0.25,0.17,762,762,761,761,TAKEOFF,1
19.772,takeoff to 20 m,nan,7.477,-1.458,-0.24,-0.10,95.94,0.40,-0.26,0.15,769,769,769,769,TAKEOFF,1
19.792,takeoff to 20 m,nan,7.477,-1.458,-0.23,-0.10,95.94,0.39,-0.20,0.14,769,769,769,769,TAKEOFF,1
19.812,takeoff to 20 m,nan,7.526,-1.451,-0.23,-0.11,95.95,0.42,-0.13,0.20,769,769,768,768,TAKEOFF,1
19.832,takeoff to 20 m,nan,7.526,-1.451,-0.22,-0.11,95.95,0.46,-0.10,0.16,769,769,768,768,TAKEOFF,1
19.852,takeoff to 20 m,nan,7.526,-1.451,-0.21,-0.11,95.95,0.48,-0.02,0.16,769,769,768,768,TAKEOFF,1
19.872,takeoff to 20 m,nan,7.575,-1.458,-0.20,-0.11,95.95,0.42,0.04,0.15,768,768,768,768,TAKEOFF,1
19.892,takeoff to 20 m,nan,7.575,-1.458,-0.19,-0.11,95.96,0.52,0.01,0.15,768,768,768,768,TAKEOFF,1
19.912,takeoff to 20 m,nan,7.620,-1.472,-0.18,-0.11,95.96,0.43,0.11,0.17,770,770,769,769,TAKEOFF,1
19.932,takeoff to 20 m,nan,7.620,-1.472,-0.17,-0.10,95.96,0.47,0.12,0.13,770,770,769,769,TAKEOFF,1
19.952,takeoff to 20 m,nan,7.620,-1.472,-0.16,-0.10,95.97,0.41,0.15,0.19,770,770,769,769,TAKEOFF,1
19.972,takeoff to 20 m,nan,7.666,-1.476,-0.16,-0.10,95.97,0.40,0.22,0.16,767,767,767,767,TAKEOFF,1
19.992,takeoff to 20 m,nan,7.666,-1.476,-0.15,-0.09,95.97,0.38,0.18,0.16,767,767,767,767,TAKEOFF,1
20.012,takeoff to 20 m,nan,7.713,-1.476,-0.14,-0.09,95.97,0.41,0.14,0.17,766,766,766,766,TAKEOFF,1
20.032,takeoff to 20 m,nan,7.713,-1.476,-0.13,-0.09,95.98,0.44,0.25,0.16,766,766,766,766,TAKEOFF,1
20.052,takeoff to 20 m,nan,7.713,-1.476,-0.12,-0.08,95.98,0.41,0.10,0.16,766,766,766,766,TAKEOFF,1
20.072,takeoff to 20 m,nan,7.768,-1.471,-0.12,-0.08,95.98,0.42,0.15,0.11,764,764,765,764,TAKEOFF,1
20.092,takeoff to 20 m,nan,7.768,-1.471,-0.11,-0.08,95.98,0.39,0.20,0.19,764,764,765,764,TAKEOFF,1
20.112,takeoff to 20 m,nan,7.814,-1.466,-0.10,-0.07,95.98,0.48,0.20,0.19,771,771,771,771,TAKEOFF,1
20.132,takeoff to 20 m,nan,7.814,-1.466,-0.09,-0.07,95.99,0.45,0.24,0.17,771,771,771,771,TAKEOFF,1
